cell	cell_label	relation	relation_label	sense	asserted	pr	pr_label	cd_synonym	uniprot_human	uniprot_mouse	xrefs
CL:0001058	plasmacytoid dendritic cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001289	membrane-spanning 4-domains subfamily A member 1	CD20; Ly-44; Ms4a2	UniProtKB:P11836	UniProtKB:P19437	IUPHARobj:2628; PIRSF:PIRSF001995
CL:0001058	plasmacytoid dendritic cell, human	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001889	CD14 molecule		UniProtKB:P08571	UniProtKB:P10810	PIRSF:PIRSF002017
CL:0001058	plasmacytoid dendritic cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0001058	plasmacytoid dendritic cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000025796					
CL:0001058	plasmacytoid dendritic cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0001058	plasmacytoid dendritic cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0001058	plasmacytoid dendritic cell, human	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0001058	plasmacytoid dendritic cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000001820					
CL:0001058	plasmacytoid dendritic cell, human	BFO:0000051	has part	positive	no	PR:000001820					
CL:0001058	plasmacytoid dendritic cell, human	RO:0002104	has plasma membrane part	positive	yes	PR:000001865	interleukin-3 receptor class 2 alpha chain	IL3R; Sut-1	UniProtKB:P26951	UniProtKB:P26952	IUPHARobj:1705
CL:0001058	plasmacytoid dendritic cell, human	BFO:0000051	has part	positive	no	PR:000001865	interleukin-3 receptor class 2 alpha chain	IL3R; Sut-1	UniProtKB:P26951	UniProtKB:P26952	IUPHARobj:1705
CL:0001058	plasmacytoid dendritic cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000002015	MHC class II histocompatibility antigen alpha chain DRA	HLA-DRA1; H2-Ea; HLA-DRA	UniProtKB:P01903		
CL:0001058	plasmacytoid dendritic cell, human	BFO:0000051	has part	positive	no	PR:000002015	MHC class II histocompatibility antigen alpha chain DRA	HLA-DRA1; H2-Ea; HLA-DRA	UniProtKB:P01903		
CL:0001058	plasmacytoid dendritic cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0001058	plasmacytoid dendritic cell, human	BFO:0000051	has part	positive	no	PR:000018263					
CL:0001058	plasmacytoid dendritic cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0001058	plasmacytoid dendritic cell, human	BFO:0000051	has part	positive	no	PR:000064867					
CL:0001059	common myeloid progenitor, CD34-positive	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0001059	common myeloid progenitor, CD34-positive	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0001059	common myeloid progenitor, CD34-positive	RO:0002104	has plasma membrane part	positive	yes	PR:000001003	CD34 molecule		UniProtKB:P28906	UniProtKB:Q64314	PIRSF:PIRSF028749
CL:0001059	common myeloid progenitor, CD34-positive	BFO:0000051	has part	positive	no	PR:000001003	CD34 molecule		UniProtKB:P28906	UniProtKB:Q64314	PIRSF:PIRSF028749
CL:0001059	common myeloid progenitor, CD34-positive	BFO:0000051	has part	positive	yes	PR:000001944	transcription factor PU.1	Sfpi-1; Sfpi1	UniProtKB:P17947	UniProtKB:P17433	
CL:0001059	common myeloid progenitor, CD34-positive	BFO:0000051	has part	positive	yes	PR:000005307	CCAAT/enhancer-binding protein alpha	CEBP	UniProtKB:P49715	UniProtKB:P53566	
CL:0001059	common myeloid progenitor, CD34-positive	BFO:0000051	has part	positive	yes	PR:000007857	erythroid transcription factor	GF1; ERYF1; GF-1	UniProtKB:P15976	UniProtKB:P17679	
CL:0001059	common myeloid progenitor, CD34-positive	BFO:0000051	has part	positive	yes	PR:000007858	endothelial transcription factor GATA-2		UniProtKB:P23769	UniProtKB:O09100	
CL:0001059	common myeloid progenitor, CD34-positive	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0001059	common myeloid progenitor, CD34-positive	BFO:0000051	has part	positive	no	PR:000018263					
CL:0001059	common myeloid progenitor, CD34-positive	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0001059	common myeloid progenitor, CD34-positive	BFO:0000051	has part	positive	no	PR:000064867					
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001004	CD4 molecule		UniProtKB:P01730	UniProtKB:P06332	PIRSF:PIRSF001977
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001005					
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001012	integrin alpha-M	CD11B; CR3A	UniProtKB:P11215	UniProtKB:P05555	IUPHARobj:2452
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001022					
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001023					
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001024	neural cell adhesion molecule 1	NCAM	UniProtKB:P13591	UniProtKB:P13595	IUPHARobj:2769
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001083	CD2 molecule	SRBC	UniProtKB:P06729	UniProtKB:P08920	IUPHARobj:2600; PIRSF:PIRSF001984
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001084	T-cell surface glycoprotein CD8 alpha chain	MAL; Lyt-2; Lyt2	UniProtKB:P01732	UniProtKB:P01731	
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001289	membrane-spanning 4-domains subfamily A member 1	CD20; Ly-44; Ms4a2	UniProtKB:P11836	UniProtKB:P19437	IUPHARobj:2628; PIRSF:PIRSF001995
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001839	T-cell surface glycoprotein CD5	LEU1	UniProtKB:P06127	UniProtKB:P13379	
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001889	CD14 molecule		UniProtKB:P08571	UniProtKB:P10810	PIRSF:PIRSF002017
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000002976					
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000002978	lymphocyte antigen 6G			UniProtKB:P35461	
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000002981	lymphocyte antigen 76 (mouse)				
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000025796					
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000029032					
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000036194					
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001004	CD4 molecule		UniProtKB:P01730	UniProtKB:P06332	PIRSF:PIRSF001977
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001017	receptor-type tyrosine-protein phosphatase C isoform CD45RO	T200	UniProtKB:P08575-4		
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001094					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001128					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001203	C-C chemokine receptor type 7	CMKBR7; EBI1; EVI1; Ebi1h	UniProtKB:P32248	UniProtKB:P47774	IUPHARobj:64
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000030035					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	RO:0002104	has plasma membrane part	positive	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	RO:0002104	has plasma membrane part	positive	yes	PR:000001015	receptor-type tyrosine-protein phosphatase C isoform CD45RA		UniProtKB:P08575-8		
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000001015	receptor-type tyrosine-protein phosphatase C isoform CD45RA		UniProtKB:P08575-8		
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000001084	T-cell surface glycoprotein CD8 alpha chain	MAL; Lyt-2; Lyt2	UniProtKB:P01732	UniProtKB:P01731	
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000001085					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000018263					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000018335					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000018337					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	RO:0002104	has plasma membrane part	positive	no	PR:000025402	T cell receptor co-receptor CD8				
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000025402	T cell receptor co-receptor CD8				
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000025403	T-cell surface glycoprotein CD8 alpha chain isoform 1		UniProtKB:P01732-1		
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000025405					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000025406					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000025407					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000025408					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000025409					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000037069					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	RO:0002104	has plasma membrane part	positive	no	PR:000050216					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000050216					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	BFO:0000051	has part	positive	no	PR:000064867					
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0001065	innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0001065	innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0001065	innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0001065	innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0001065	innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0001065	innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001004	CD4 molecule		UniProtKB:P01730	UniProtKB:P06332	PIRSF:PIRSF001977
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001005					
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001012	integrin alpha-M	CD11B; CR3A	UniProtKB:P11215	UniProtKB:P05555	IUPHARobj:2452
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001022					
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001023					
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001024	neural cell adhesion molecule 1	NCAM	UniProtKB:P13591	UniProtKB:P13595	IUPHARobj:2769
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001083	CD2 molecule	SRBC	UniProtKB:P06729	UniProtKB:P08920	IUPHARobj:2600; PIRSF:PIRSF001984
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001084	T-cell surface glycoprotein CD8 alpha chain	MAL; Lyt-2; Lyt2	UniProtKB:P01732	UniProtKB:P01731	
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001289	membrane-spanning 4-domains subfamily A member 1	CD20; Ly-44; Ms4a2	UniProtKB:P11836	UniProtKB:P19437	IUPHARobj:2628; PIRSF:PIRSF001995
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001839	T-cell surface glycoprotein CD5	LEU1	UniProtKB:P06127	UniProtKB:P13379	
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001889	CD14 molecule		UniProtKB:P08571	UniProtKB:P10810	PIRSF:PIRSF002017
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000002976					
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000002978	lymphocyte antigen 6G			UniProtKB:P35461	
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000025796					
CL:0001066	erythroid progenitor cell, mammalian	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0001066	erythroid progenitor cell, mammalian	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0001066	erythroid progenitor cell, mammalian	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0001066	erythroid progenitor cell, mammalian	RO:0002104	has plasma membrane part	positive	yes	PR:000001945	transferrin receptor protein 1	TR; Trfr	UniProtKB:P02786	UniProtKB:Q62351	
CL:0001066	erythroid progenitor cell, mammalian	BFO:0000051	has part	positive	no	PR:000001945	transferrin receptor protein 1	TR; Trfr	UniProtKB:P02786	UniProtKB:Q62351	
CL:0001066	erythroid progenitor cell, mammalian	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0001066	erythroid progenitor cell, mammalian	BFO:0000051	has part	positive	no	PR:000018263					
CL:0001066	erythroid progenitor cell, mammalian	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0001066	erythroid progenitor cell, mammalian	BFO:0000051	has part	positive	no	PR:000064867					
CL:0001067	group 1 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0001067	group 1 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0001067	group 1 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0001067	group 1 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0001067	group 1 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0001067	group 1 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0001068	ILC1	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0001068	ILC1	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0001068	ILC1	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0001068	ILC1	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0001068	ILC1	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0001068	ILC1	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0001069	group 2 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0001069	group 2 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0001069	group 2 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0001069	group 2 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0001069	group 2 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0001069	group 2 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0001071	group 3 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0001071	group 3 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0001071	group 3 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0001071	group 3 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0001071	group 3 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0001071	group 3 innate lymphoid cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0001071	group 3 innate lymphoid cell	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0001071	group 3 innate lymphoid cell	BFO:0000051	has part	positive	no	PR:000001902					
CL:0001071	group 3 innate lymphoid cell	BFO:0000051	has part	positive	yes	PR:000003455	nuclear receptor ROR-gamma isoform 2			UniProtKB:P51450-2	
CL:0001071	group 3 innate lymphoid cell	BFO:0000051	has part	positive	no	PR:000018263					
CL:0001071	group 3 innate lymphoid cell	BFO:0000051	has part	positive	no	PR:000064867					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001003	CD34 molecule		UniProtKB:P28906	UniProtKB:Q64314	PIRSF:PIRSF028749
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000029067					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000036194					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:P28906	hematopoietic progenitor cell antigen CD34 (human)	CD34	UniProtKB:P28906-1; UniProtKB:P28906-2; UniProtKB:P28906		UniProtKB:P28906
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000001810					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	BFO:0000051	has part	positive	no	PR:000001810					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000002065	mast/stem cell growth factor receptor	Sl; SCFR	UniProtKB:P10721	UniProtKB:P05532	IUPHARobj:1805; PIRSF:PIRSF500951
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	BFO:0000051	has part	positive	no	PR:000002065	mast/stem cell growth factor receptor	Sl; SCFR	UniProtKB:P10721	UniProtKB:P05532	IUPHARobj:1805; PIRSF:PIRSF500951
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	BFO:0000051	has part	positive	no	PR:000018263					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000029067					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	BFO:0000051	has part	positive	no	PR:000029067					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000036194					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	BFO:0000051	has part	positive	no	PR:000036194					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	BFO:0000051	has part	positive	no	PR:000064867					
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	RO:0002104	has plasma membrane part	positive	yes	PR:P10721	mast/stem cell growth factor receptor Kit (human)	KIT; SCFR	UniProtKB:P10721-1; UniProtKB:P10721-2; UniProtKB:P10721-4; UniProtKB:P10721		DTO:03100231; UniProtKB:P10721
CL:0001072	CD34-negative, CD117-positive innate lymphoid cell, human	BFO:0000051	has part	positive	no	PR:P10721	mast/stem cell growth factor receptor Kit (human)	KIT; SCFR	UniProtKB:P10721-1; UniProtKB:P10721-2; UniProtKB:P10721-4; UniProtKB:P10721		DTO:03100231; UniProtKB:P10721
CL:0001073	CD34-negative, CD56-positive, CD117-positive innate lymphoid cell, human	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
